Entity Name,Entity ID,Security Name,Security ID,Does the company meet your screening criteria?,ESG Risk Score
Air Arabia PJSC,1017019496,,1017019496,Yes,35.32
Air Canada,1014369539,,1014369539,Yes,25.72
Air China Ltd.,1020314285,,1020314285,Yes,26.96
Air France-KLM SA,1012341444,,1012341444,Yes,29.99
Air Lease Corp.,1114460645,,1114460645,Yes,20.40
Air Liquide Finance SA,1028429525,,1028429525,Yes,12.76
Air Liquide SA,1008752210,,1008752210,Yes,12.76
Air New Zealand Ltd.,1008752297,,1008752297,Yes,28.85
"Air Products & Chemicals, Inc.",1008126602,,1008126602,Yes,12.46
"Air Transport Services Group, Inc.",1011423293,,1011423293,Yes,24.34
"Air Water, Inc.",1008758346,,1008758346,Yes,22.20
"Airbnb, Inc.",2002703771,,2002703771,Yes,22.85
Airbus Finance BV,1034840773,,1034840773,Yes,26.18
Airbus SE,1008439247,,1008439247,Yes,26.18
Aircastle Ltd.,1035353773,,1035353773,Yes,21.67
Airport Authority Hong Kong,2000731195,,2000731195,Yes,10.26
Airport City Ltd.,1033105425,,1033105425,Yes,24.35
"Airport Facilities Co., Ltd.",1008760609,,1008760609,Yes,23.52
Airports of Thailand Public Co. Ltd.,1017559747,,1017559747,Yes,17.11
"AirSculpt Technologies, Inc.",2009256779,,2009256779,Yes,32.72
Airservices Australia,1013400861,,1013400861,N/A,No data
Airtac International Group,1119537213,,1119537213,Yes,34.10
Airtel Africa Plc,2006557322,,2006557322,Yes,23.65
AirTrip Corp.,1323491758,,1323491758,Yes,39.78
"Aisan Industry Co., Ltd.",1013368548,,1013368548,Yes,23.38
Aisin Corp.,1008753051,,1008753051,Yes,25.58
Aisino Corp.,1013741582,,1013741582,N/A,No data
AIXTRON SE,1008016879,,1008016879,Yes,21.28
AJ Bell Plc,2001757164,,2001757164,Yes,24.99
Ajanta Pharma Ltd.,1008018203,,1008018203,Yes,32.34
"Ajinomoto Co., Inc.",1008751985,,1008751985,Yes,27.17
Ajman Bank PJSC,1049468117,,1049468117,N/A,No data
AK Medical Holdings Ltd.,2004809062,,2004809062,Yes,29.30
"Akamai Technologies, Inc.",1007902768,,1007902768,Yes,15.06
"Akatsuki, Inc.",1272105942,,1272105942,Yes,24.12
Akbank TAS,1008752329,,1008752329,Yes,15.42
Akcansa Cimento Sanayi ve Ticaret AS,1008757836,,1008757836,Yes,30.04
AKCB Finance Ltd.,1249807643,,1249807643,Yes,29.91
"Akebono Brake Industry Co., Ltd.",1008754412,,1008754412,Yes,25.54
Akelius Residential Property AB,1030677098,,1030677098,Yes,15.13
Akelius Residential Property Financing BV,2008000987,,2008000987,Yes,15.13
Aker ASA,1019952704,,1019952704,Yes,14.47
Aker BP ASA,1016926707,,1016926707,Yes,34.60
Aker Carbon Capture AS,2008017604,,2008017604,Yes,18.80
Aker Horizons ASA,2008133472,,2008133472,Yes,20.99
Aker Solutions ASA,1270769230,,1270769230,Yes,23.48
"Akero Therapeutics, Inc.",2006218973,,2006218973,Yes,31.71
"Akeso, Inc.",2007485902,,2007485902,Yes,35.28
Akis Gayrimenkul Yatirim Ortakligi AS,1116207981,,1116207981,N/A,No data
"Akoustis Technologies, Inc.",1274325692,,1274325692,Yes,23.75
"Akoya Biosciences, Inc.",2005309640,,2005309640,Yes,31.84
Aksa Akrilik Kimya Sanayii AS,1028731821,,1028731821,Yes,11.42
Aksa Enerji Üretim AS,1050554475,,1050554475,Yes,37.14
Aksigorta AS,1008761202,,1008761202,Yes,24.39
Aktia Bank Plc,1067276674,,1067276674,Yes,18.40
"Akumin, Inc.",2005358312,,2005358312,Yes,26.55
AKWEL SA,1014340027,,1014340027,Yes,11.20
Akzo Nobel India Ltd.,1008752805,,1008752805,Yes,31.20
Akzo Nobel NV,1008204089,,1008204089,Yes,18.34
Al Ahli Bank of Kuwait KSC,1018658253,,1018658253,Yes,32.24
Al Dawaa Medical Services Co.,2001305831,,2001305831,Yes,19.49
Al Hammadi Holding,1271996074,,1271996074,Yes,33.20
Al Jouf Cement Co.,2002790075,,2002790075,Yes,43.89
Al Masane Al Kobra Mining Co.,2001721371,,2001721371,N/A,No data
Al Moammar Information Systems Co.,2003572323,,2003572323,Yes,28.44
Al Rajhi Bank,1017587557,,1017587557,Yes,25.28
Al Rajhi Co. for Cooperative Insurance,2001299430,,2001299430,Yes,35.44
Al Rajhi Sukuk Ltd.,2010270168,,2010270168,Yes,25.39
Al Seer Marine Supplies & Equipment Company PJSC,2003844249,,2003844249,N/A,No data
Al Yah Satellite Communications Co. PJSC,2001243739,,2001243739,Yes,29.39
Al-Jouf Agricultural Development Co.,1028264981,,1028264981,Yes,43.51
Al-Saif Stores for Development & Investment Co.,2013143167,,2013143167,N/A,No data
Alabama Power Co.,2000000184,,2000000184,Yes,42.10
ALAFCO Aviation Lease & Finance Co.,2000981227,,2000981227,Yes,30.76
AlAmar Foods Co.,2003329485,,2003329485,N/A,No data
"Alamo Group, Inc.",1007902779,,1007902779,Yes,22.27
"Alamos Gold, Inc.",1008761761,,1008761761,Yes,29.84
Alandalus Property Co.,1220696663,,1220696663,N/A,No data
Alarko Holding AS,1008753177,,1008753177,Yes,36.96
"Alarm.com Holdings, Inc.",1310030223,,1310030223,Yes,24.45
"Alaska Air Group, Inc.",1008126747,,1008126747,Yes,25.63
Albany International Corp.,1008126854,,1008126854,Yes,18.79
Albaraka Türk Katilim Bankasi AS,1038252244,,1038252244,Yes,27.47
Albemarle Corp.,1007896917,,1007896917,Yes,26.81
Albemarle New Holding GmbH,2006420925,,2006420925,Yes,26.81
Alberta Capital Finance Authority,2000686153,,2000686153,Yes,19.37
Alberta Energy Co. Ltd.,1008256655,,1008256655,Yes,38.57
Alberta PowerLine LP,2005199762,,2005199762,Yes,45.73
"Albertsons Cos., Inc.",1314189004,,1314189004,Yes,32.52
"Albireo Pharma, Inc.",1049011708,,1049011708,Yes,25.58
"Alcan, Inc.",1008127069,,1008127069,Yes,32.45
Alchip Technologies Ltd.,1021033558,,1021033558,Yes,33.82
Alcoa Corp.,1377869603,,1377869603,Yes,26.44
Alcon AG,1008572480,,1008572480,Yes,25.27
Alcon Finance BV,2011073879,,2011073879,Yes,25.27
Alcon Finance Corp.,2006879661,,2006879661,Yes,25.27
ALCONIX Corp.,1013356979,,1013356979,Yes,50.15
ALD SA,1008006247,,1008006247,Yes,15.72
Aldar Investment Properties LLC,2006384033,,2006384033,Yes,9.55
Aldar Properties PJSC,1032187584,,1032187584,Yes,15.93
Aldar Sukuk (No. 2) Ltd.,2007327529,,2007327529,Yes,9.55
Aldar Sukuk Ltd.,2006216617,,2006216617,Yes,15.93
"Aldeyra Therapeutics, Inc.",1055278109,,1055278109,Yes,29.34
Aldrees Petroleum & Transport Services Co.,1032934876,,1032934876,Yes,46.51
Aleatica SAB de CV,1123652595,,1123652595,Yes,11.86
"Alector, Inc.",2003831884,,2003831884,Yes,29.74
"Alectra, Inc. (Canada)",2005162451,,2005162451,Yes,34.12
Alembic Pharmaceuticals Ltd.,1116640509,,1116640509,Yes,34.11
Alerion Cleanpower SpA,1017516562,,1017516562,Yes,23.99
Alerus Financial Corp.,1010833107,,1010833107,Yes,29.76
"Alexander & Baldwin, Inc.",1220662679,,1220662679,Yes,21.17
Alexander Funding Trust,2008372754,,2008372754,Yes,32.09
"Alexander Marine Co., Ltd.",2004606734,,2004606734,Yes,13.67
"Alexander's, Inc.",1008127221,,1008127221,Yes,20.19
Alexandria Mineral Oils Co.,1015863015,,1015863015,Yes,33.03
"Alexandria Real Estate Equities, Inc.",1008243384,,1008243384,Yes,13.89
Alfa Desarrollo SpA,2008680669,,2008680669,Yes,31.28
Alfa Financial Software Holdings Plc,1436776992,,1436776992,Yes,14.48
Alfa Laval AB,1008298142,,1008298142,Yes,23.83
Alfa SAB de CV,1008752476,,1008752476,Yes,44.62
Alfa Solar Enerji Sanayi ve Ticaret AS,2013143743,,2013143743,N/A,No data
Alfen NV,2005922148,,2005922148,Yes,20.33
Alfresa Holdings Corp.,1017126884,,1017126884,Yes,18.06
"Algoma Steel Group, Inc.",2008986901,,2008986901,N/A,No data
Algonquin Power & Utilities Corp.,1008760564,,1008760564,Yes,21.33
Algonquin Power Corp.,2001250786,,2001250786,Yes,28.12
Ali Alghanim Sons Automotive Co. KSCC,2011168539,,2011168539,N/A,No data
ALi Corp.,1015482033,,1015482033,Yes,37.81
Aliaxis Finance SA,2002419087,,2002419087,Yes,27.68
Aliaxis SA,1016065457,,1016065457,Yes,27.68
Alibaba Group Holding Ltd.,1049961847,,1049961847,Yes,26.53
Alibaba Health Information Technology Ltd.,1012359360,,1012359360,Yes,21.65
Alibaba Pictures Group Ltd.,1149889720,,1149889720,Yes,18.90
"Alico, Inc.",1008126779,,1008126779,N/A,No data
Alicorp SAA,1008755728,,1008755728,Yes,36.42
"Alight, Inc.",2008980324,,2008980324,Yes,17.49
"Align Technology, Inc.",1007902814,,1007902814,Yes,19.13
Aligned Data Centers Issuer LLC,2009062706,,2009062706,N/A,No data
Aligned Data Centers LLC,2000268797,,2000268797,N/A,No data
"Alignment Healthcare, Inc.",2003998827,,2003998827,Yes,23.16
Alimak Group AB,1311179384,,1311179384,Yes,23.25
"Alimentation Couche-Tard, Inc.",1008754408,,1008754408,Yes,22.96
Alimtiaz Investment Group KSCC,2001268319,,2001268319,Yes,40.79
Alinma Bank,1053375255,,1053375255,Yes,27.67
Alior Bank SA,1057507725,,1057507725,Yes,32.92
ALK-Abello A/S,1009734335,,1009734335,Yes,29.78
"Alkami Technology, Inc.",2002825127,,2002825127,Yes,26.09
Alkane Resources Ltd.,1010336559,,1010336559,Yes,40.72
Alkem Laboratories Ltd.,1016983076,,1016983076,Yes,35.43
Alkermes Plc,1007902818,,1007902818,Yes,24.35
Alkhorayef Water & Power Technologies,2008542540,,2008542540,Yes,46.43
Alkyl Amines Chemicals Ltd.,2000509961,,2000509961,Yes,29.39
"Allakos, Inc.",2003580064,,2003580064,Yes,32.77
"Allbirds, Inc.",2004776630,,2004776630,N/A,No data
Allcargo Logistics Ltd.,1032915376,,1032915376,Yes,24.10
Alleghany Corp.,1008047302,,1008047302,Yes,27.32
Allegiant Travel Co.,1008544877,,1008544877,Yes,33.64
Allegion Plc,1249660625,,1249660625,Yes,21.78
"Allegion US Holding Co., Inc.",2003793303,,2003793303,Yes,21.78
"Allegro MicroSystems, Inc.",2008293991,,2008293991,Yes,22.02
Allegro.eu SA,2008095129,,2008095129,Yes,21.25
Alleima AB,2009428170,,2009428170,Yes,33.69
"ALLETE, Inc.",1008167518,,1008167518,Yes,33.74
Allfunds Group Plc,2006097371,,2006097371,Yes,19.29
Alliance Bank Malaysia Bhd.,1014340961,,1014340961,Yes,24.96
Alliance Financial Group Bhd.,1008753590,,1008753590,Yes,24.96
"Alliance Global Group, Inc.",1009383466,,1009383466,Yes,50.55
Alliance International Education Leasing Holdings Ltd.,2006765451,,2006765451,Yes,34.32
Alliance Pharma Plc,1016394071,,1016394071,Yes,13.89
Alliance Resource Partners LP,1008282351,,1008282351,Yes,54.63
Alliance Trust Plc,1008752306,,1008752306,Yes,19.09
Alliander NV,1008675669,,1008675669,Yes,12.88
Alliant Energy Corp.,1008191195,,1008191195,Yes,21.36
Allianz Finance II BV,1028363261,,1028363261,Yes,13.27
Allianz Malaysia Bhd.,1018123338,,1018123338,Yes,24.38
Allianz SE,1008477053,,1008477053,Yes,13.27
Allied Properties Real Estate Investment Trust,1012491690,,1012491690,Yes,13.95
Allied Supreme Corp.,2003043894,,2003043894,Yes,29.72
Allied World Assurance Company Holdings Ltd.,2000113805,,2000113805,Yes,29.02
"Allient, Inc.",1008056025,,1008056025,Yes,29.21
Alligator Bioscience AB,1011084609,,1011084609,Yes,28.51
Alligo AB,1438071670,,1438071670,Yes,19.13
"Allison Transmission Holdings, Inc.",1021408102,,1021408102,Yes,30.00
Allkem Ltd.,2009588805,,2009588805,Yes,38.10
"Allogene Therapeutics, Inc.",2006025854,,2006025854,Yes,25.19
Allos SA,2007267657,,2007267657,Yes,18.55
Allot Ltd.,1007902870,,1007902870,Yes,27.49
"AlloVir, Inc.",2005257387,,2005257387,Yes,31.26
Allreal Holding AG,1015573465,,1015573465,Yes,22.20
"Allwinner Technology Co., Ltd.",2003802802,,2003802802,Yes,41.54
Allwyn Entertainment Financing (UK) Plc,2010076754,,2010076754,N/A,No data
Ally Auto Receivables Trust 2022-1,2010935981,,2010935981,Yes,22.97
"Ally Financial, Inc.",1008834101,,1008834101,Yes,22.97
Alm. Brand A/S,1008753878,,1008753878,Yes,30.38
Alma Media Oyj,1008757317,,1008757317,Yes,11.78
Almacenes Éxito SA,1124095501,,1124095501,Yes,20.52
Almarai Co. Ltd.,1031613251,,1031613251,Yes,32.26
Almarai Sukuk Ltd.,2006421527,,2006421527,N/A,No data
Almeera Consumer Goods Co. QSC,1086938209,,1086938209,Yes,23.21
Almirall SA,1014440484,,1014440484,Yes,17.15
Almunajem Foods Co.,2009502470,,2009502470,Yes,21.44
"Alnylam Pharmaceuticals, Inc.",1010674905,,1010674905,Yes,28.42
Alok Industries Ltd.,1010462631,,1010462631,Yes,17.37
Alony Hetz Properties & Investments Ltd.,1009398108,,1009398108,Yes,23.24
Alpargatas SA,1008752771,,1008752771,Yes,17.73
Alpek SAB de CV,1212741577,,1212741577,Yes,25.75
"Alpen Co., Ltd.",1013356431,,1013356431,Yes,22.68
Alperia SpA,2004826328,,2004826328,N/A,No data
Alpha & Omega Semiconductor Ltd.,1015817788,,1015817788,Yes,33.40
Alpha Dhabi Holding PJSC,2007316198,,2007316198,Yes,21.89
Alpha Financial Markets Consulting Plc,1238347282,,1238347282,N/A,No data
Alpha Group (China),2001606762,,2001606762,Yes,17.37
Alpha Group International Plc,1434398702,,1434398702,Yes,33.56
Alpha HPA Ltd.,2001077901,,2001077901,N/A,No data
"Alpha Metallurgical Resources, Inc.",1380582426,,1380582426,Yes,51.01
"Alpha Networks, Inc.",1028211175,,1028211175,Yes,20.26
Alpha Services & Holdings SA,1008288912,,1008288912,Yes,18.80
Alpha Star Holding VII Ltd.,2013739038,,2013739038,N/A,No data
"Alpha Systems, Inc.",1008751999,,1008751999,Yes,25.13
"Alpha Teknova, Inc.",2001681031,,2001681031,Yes,29.32
"Alphabet, Inc.",1007907342,,1007907342,Yes,24.09
Alphamab Oncology,2007218128,,2007218128,Yes,32.56
"Alphatec Holdings, Inc.",1029645017,,1029645017,Yes,32.67
Alphawave IP Group Plc,2008628968,,2008628968,Yes,29.36
"Alpine Immune Sciences, Inc.",1291706743,,1291706743,Yes,29.73
"Alpine Income Property Trust, Inc.",2007382185,,2007382185,N/A,No data
"Alps Alpine Co., Ltd.",1008752821,,1008752821,Yes,21.74
ALROSA PJSC,1016258005,,1016258005,Yes,45.93
Alrov Properties & Lodgings Ltd.,1028211203,,1028211203,N/A,No data
ALS Ltd.,1008753273,,1008753273,Yes,20.71
Alsea SAB de CV,1013412072,,1013412072,Yes,28.20
ALSO Holding AG,1014845189,,1014845189,Yes,12.19
Alstom SA,1008265719,,1008265719,Yes,21.48
alstria office REIT-AG,1040872921,,1040872921,Yes,12.31
"Alta Equipment Group, Inc.",2006864183,,2006864183,Yes,31.69
AltaGas Ltd.,1008761375,,1008761375,Yes,31.32
"Altair Engineering, Inc.",2000663521,,2000663521,Yes,24.91
AltaLink LP,2000078214,,2000078214,Yes,25.90
Altarea SCA,1029916779,,1029916779,Yes,14.42
Altareit SA,2001201791,,2001201791,Yes,15.72
Altech Corp.,1013567693,,1013567693,Yes,11.51
Altek Corp.,1011484777,,1011484777,Yes,20.19
Alten SA,1008761788,,1008761788,Yes,16.65
"Alteogen, Inc.",2004113222,,2004113222,Yes,29.39
"Alteryx, Inc.",1016426443,,1016426443,Yes,23.98
"AlTi Global, Inc.",2009195160,,2009195160,N/A,No data
Altice Financing SA,1231391224,,1231391224,Yes,30.10
Altice France SA,1254922091,,1254922091,Yes,17.83
Altice International SARL,2003546962,,2003546962,Yes,30.10
"Altice USA, Inc.",1007904179,,1007904179,Yes,22.51
"Altimmune, Inc.",2005214206,,2005214206,Yes,29.96
Altium Ltd.,1012387404,,1012387404,Yes,17.04
Altius Minerals Corp.,1009370719,,1009370719,Yes,33.11
"Alto Ingredients, Inc.",1017917679,,1017917679,Yes,32.97
Altra Industrial Motion Corp.,1042143835,,1042143835,Yes,23.19
Altri SGPS SA,1028661276,,1028661276,Yes,14.68
"Altria Group, Inc.",1008174554,,1008174554,Yes,31.32
Altshuler Shaham Finance Ltd.,2010677916,,2010677916,Yes,37.14
Altus Group Ltd.,1030278656,,1030278656,Yes,8.81
"Altus Power, Inc.",2009600473,,2009600473,Yes,24.75
Alujain Corp.,2000937510,,2000937510,Yes,36.87
Alumina Ltd.,1008070027,,1008070027,Yes,29.99
Aluminum Corp. of China Ltd.,1009417772,,1009417772,Yes,49.86
Alupar Investimento SA,1056754581,,1056754581,Yes,41.98
Alvotech,2011226775,,2011226775,N/A,No data
"ALX Oncology Holdings, Inc.",2007965777,,2007965777,Yes,30.92
AMA Group Ltd.,1036584592,,1036584592,Yes,14.52
"AMADA Co., Ltd.",1008752196,,1008752196,Yes,30.30
Amadeus FiRe AG,1012371875,,1012371875,Yes,11.63
Amadeus IT Group SA,1008761979,,1008761979,Yes,14.72
Amaggi Luxembourg International SARL,2008477471,,2008477471,Yes,37.10
Amalgamated Financial Corp.,2008154625,,2008154625,Yes,14.50
Amanat Holdings PJSC,1281488534,,1281488534,Yes,35.90
Amano Corp.,1008753317,,1008753317,Yes,14.67
Amara Raja Energy & Mobility Ltd.,1017001495,,1017001495,Yes,19.81
"Amata Corp. Public Co., Ltd.",1015958288,,1015958288,Yes,12.52
Amazing Microelectronic Corp.,1232086584,,1232086584,Yes,24.86
"Amazon.com, Inc.",1007896995,,1007896995,Yes,30.61
"Ambac Financial Group, Inc.",1008195706,,1008195706,Yes,31.52
"Ambarella, Inc.",1030695047,,1030695047,Yes,33.14
Ambea AB,1049448781,,1049448781,Yes,26.36
Amber Enterprises India Ltd.,2003199998,,2003199998,Yes,30.25
Ambev SA,1142264265,,1142264265,Yes,21.93
Ambika Cotton Mills Ltd.,2000885897,,2000885897,Yes,19.44
Ambipar Participações e Empreendimentos SA,2003256674,,2003256674,Yes,18.11
Ambu A/S,1008757164,,1008757164,Yes,25.09
Ambuja Cements Ltd.,1008756614,,1008756614,Yes,25.09
"AMC Entertainment Holdings, Inc.",1042753204,,1042753204,Yes,18.22
"AMC Networks, Inc.",1008557876,,1008557876,Yes,25.69
AMCO Asset Management Co. SpA,2007347869,,2007347869,Yes,29.68
"Amcor Finance (USA), Inc.",2001125419,,2001125419,Yes,17.61
"Amcor Flexibles North America, Inc.",2008455441,,2008455441,Yes,17.61
Amcor Plc,2006325900,,2006325900,Yes,17.61
Amcor UK Finance Plc,2002482872,,2002482872,Yes,17.61
Amdocs Ltd.,1007902932,,1007902932,Yes,14.17
"Amedisys, Inc.",1008225781,,1008225781,Yes,23.93
"Amerant Bancorp, Inc.",2003108602,,2003108602,Yes,31.91
Ameren Corp.,1008251510,,1008251510,Yes,27.17
Ameren Illinois Co.,2002878754,,2002878754,Yes,35.14
"Ameresco, Inc.",1009673513,,1009673513,Yes,30.67
America Movil SAB de CV,1008691853,,1008691853,Yes,21.20
"America's Car-Mart, Inc.",1008182031,,1008182031,Yes,12.83
American Airlines 2015-1 Pass Through Trust,2005548487,,2005548487,Yes,26.35
"American Airlines Group, Inc.",1008046815,,1008046815,Yes,26.35
"American Airlines, Inc.",1009457635,,1009457635,Yes,26.35
American Assets Trust LP,2000228246,,2000228246,Yes,13.44
"American Assets Trust, Inc.",1012246528,,1012246528,Yes,15.93
"American Axle & Manufacturing Holdings, Inc.",1007902950,,1007902950,Yes,16.72
American Coastal Insurance Corp.,1044730623,,1044730623,N/A,No data
"American Eagle Outfitters, Inc.",1008210519,,1008210519,Yes,15.14
"American Electric Power Co., Inc.",1008013716,,1008013716,Yes,23.58
American Equity Investment Life Holding Co.,1011514007,,1011514007,Yes,26.24
American Express Co.,1007970247,,1007970247,Yes,18.61
American Express Credit Account Master Trust Series 2022-1,2010997370,,2010997370,Yes,18.61
American Family Insurance Mutual Holding Co.,2000042281,,2000042281,Yes,24.05
"American Financial Group, Inc.",1008173785,,1008173785,Yes,27.87
American Homes 4 Rent,1249275647,,1249275647,Yes,12.15
American Homes 4 Rent 2014-SFR2 Trust,2004130660,,2004130660,Yes,12.15
American Homes 4 Rent LP,2003754130,,2003754130,Yes,12.15
American Honda Finance Corp.,1012113170,,1012113170,Yes,28.51
"American International Group, Inc.",1008128634,,1008128634,Yes,25.86
American Medical Systems Europe BV,2002604675,,2002604675,N/A,No data
"American National Bankshares, Inc. (Virginia)",1008282605,,1008282605,Yes,32.07
"American National Group, Inc.",2007633256,,2007633256,Yes,33.90
"American Public Education, Inc.",1032902903,,1032902903,Yes,13.69
"American Realty Investors, Inc.",2000046206,,2000046206,Yes,26.08
"American Software, Inc.",1008128756,,1008128756,Yes,23.88
American States Water Co.,1008182599,,1008182599,Yes,30.57
American Tower Corp.,1007903012,,1007903012,Yes,10.90
"American Transmission Systems, Inc.",2001781886,,2001781886,Yes,34.39
American University,2000774673,,2000774673,Yes,13.57
American Vanguard Corp.,1008128778,,1008128778,Yes,39.80
American Water Capital Corp.,1031764039,,1031764039,Yes,21.62
"American Water Works Co., Inc.",1008129131,,1008129131,Yes,21.62
American Well Corp.,2000159654,,2000159654,Yes,23.87
American Woodmark Corp.,1008128795,,1008128795,Yes,31.09
Americana Restaurants International Plc,2013079878,,2013079878,N/A,No data
Americanas SA,1008907066,,1008907066,Yes,29.12
"Americold Realty Trust, Inc.",1016862126,,1016862126,Yes,15.56
AmeriCredit Automobile Receivables Trust 2022-1,2010315300,,2010315300,Yes,27.65
AmeriCredit Automobile Receivables Trust 2022-2,2011209478,,2011209478,Yes,27.65
"Ameriprise Financial, Inc.",1012043265,,1012043265,Yes,20.27
Ameris Bancorp,1008222182,,1008222182,Yes,31.70
"AMERISAFE, Inc.",1007903052,,1007903052,Yes,27.14
Ames National Corp.,1009220809,,1009220809,N/A,No data
"AMETEK, Inc.",1007910106,,1007910106,Yes,23.03
"AmFam Holdings, Inc.",2007638217,,2007638217,Yes,24.05
AMG Critical Materials NV,1043265918,,1043265918,Yes,39.68
"Amgen, Inc.",1007903062,,1007903062,Yes,22.18
Ami Organics Ltd.,2006275013,,2006275013,N/A,No data
"Amicogen, Inc.",1106000047,,1106000047,Yes,26.35
"Amicus Therapeutics, Inc.",1014888124,,1014888124,Yes,27.53
Amipeace Ltd.,2003847553,,2003847553,Yes,29.05
"Amkor Technology, Inc.",1008002465,,1008002465,Yes,17.80
Amlak International for Real Estate Financing,2002940994,,2002940994,Yes,25.64
"Amlogic (Shanghai) Co., Ltd.",2006884224,,2006884224,N/A,No data
AMMB Holdings Bhd.,1016057153,,1016057153,Yes,25.02
"AMMO, Inc.",1426450801,,1426450801,Yes,18.91
"AMN Healthcare Services, Inc.",1007903067,,1007903067,Yes,17.20
"Amneal Pharmaceuticals, Inc.",2005576246,,2005576246,Yes,35.97
Amorepacific Corp.,1033209059,,1033209059,Yes,30.24
"AmorePacific Group, Inc.",1010367099,,1010367099,Yes,22.17
Amot Investments Ltd.,1031256965,,1031256965,Yes,17.75
"Amoy Diagnostics Co., Ltd.",2004149700,,2004149700,Yes,31.83
AMP Ltd.,1008761021,,1008761021,Yes,18.70
"Amphastar Pharmaceuticals, Inc.",1009881896,,1009881896,Yes,35.28
Amphenol Corp.,1007903073,,1007903073,Yes,19.57
Amphenol Technologies Holding GmbH,2006270040,,2006270040,Yes,19.57
Amplifon SpA,1008880901,,1008880901,Yes,15.71
Amplify Energy Corp.,2007269283,,2007269283,Yes,51.85
"Amplitude, Inc.",2003944595,,2003944595,Yes,20.93
Ampol Ltd.,1008755334,,1008755334,Yes,34.56
Amprion GmbH,2002547019,,2002547019,Yes,9.57
